Step = 10

Topology time:           17.232 sec
Remesh time:              0.102 sec
Output time:             52.665 sec

Total time:           11971.228 sec

--------------------------------------------------
Step = 2770

Force time:           10167.241 sec
Mobility time:         1320.414 sec
Integration time:      9820.451 sec
Cross-slip time:          0.177 sec
Collision time:          31.895 sec
Topology time:           17.295 sec
Remesh time:              0.102 sec
Output time:             52.857 sec

Total time:           12012.446 sec

--------------------------------------------------
Step = 2780

Force time:           10201.864 sec
Mobility time:         1324.842 sec
Integration time:      9852.774 sec
Cross-slip time:          0.178 sec
Collision time:          32.009 sec
Topology time:           17.357 sec
Remesh time:              0.103 sec
Output time:             53.047 sec

Total time:           12053.271 sec

--------------------------------------------------
Step = 2790

Force time:           10239.546 sec
Mobility time:         1330.112 sec
Integration time:      9889.826 sec
Cross-slip time:          0.178 sec
Collision time:          32.123 sec
Topology time:           17.419 sec
Remesh time:              0.103 sec
Output time:             53.237 sec

Total time:           12098.088 sec

--------------------------------------------------
Step = 2800

Force time:           10275.376 sec
Mobility time:         1335.251 sec
Integration time:      9924.960 sec
Cross-slip time:          0.179 sec
Collision time:          32.239 sec
Topology time:           17.481 sec
Remesh time:              0.103 sec
Output time:             53.428 sec

Total time:           12140.880 sec

--------------------------------------------------
Step = 2810

Force time:           10309.696 sec
Mobility time:         1339.055 sec
Integration time:      9957.301 sec
Cross-slip time:          0.180 sec
Collision time:          32.354 sec
Topology time:           17.544 sec
Remesh time:              0.104 sec
Output time:             53.619 sec

Total time:           12180.892 sec

--------------------------------------------------
Step = 2820

Force time:           10345.852 sec
Mobility time:         1343.666 sec
Integration time:      9991.670 sec
Cross-slip time:          0.180 sec
Collision time:          32.469 sec
Topology time:           17.606 sec
Remesh time:              0.104 sec
Output time:             53.810 sec

Total time:           12223.555 sec

--------------------------------------------------
Step = 2830

Force time:           10383.591 sec
Mobility time:         1348.624 sec
Integration time:     10027.976 sec
Cross-slip time:          0.181 sec
Collision time:          32.583 sec
Topology time:           17.668 sec
Remesh time:              0.104 sec
Output time:             54.001 sec

Total time:           12268.150 sec

--------------------------------------------------
Step = 2840

Force time:           10424.721 sec
Mobility time:         1354.962 sec
Integration time:     10069.388 sec
Cross-slip time:          0.182 sec
Collision time:          32.699 sec
Topology time:           17.730 sec
Remesh time:              0.105 sec
Output time:             54.192 sec

Total time:           12317.600 sec

--------------------------------------------------
Step = 2850

Force time:           10462.618 sec
Mobility time:         1360.509 sec
Integration time:     10106.177 sec
Cross-slip time:          0.182 sec
Collision time:          32.813 sec
Topology time:           17.792 sec
Remesh time:              0.105 sec
Output time:             54.383 sec

Total time:           12362.963 sec

--------------------------------------------------
Step = 2860

Force time:           10503.371 sec
Mobility time:         1366.983 sec
Integration time:     10147.623 sec
Cross-slip time:          0.183 sec
Collision time:          32.927 sec
Topology time:           17.854 sec
Remesh time:              0.106 sec
Output time:             54.573 sec

Total time:           12412.154 sec

--------------------------------------------------
Step = 2870

Force time:           10536.670 sec
Mobility time:         1370.975 sec
Integration time:     10179.312 sec
Cross-slip time:          0.183 sec
Collision time:          33.042 sec
Topology time:           17.917 sec
Remesh time:              0.106 sec
Output time:             54.765 sec

Total time:           12451.303 sec

--------------------------------------------------
Step = 2880

Force time:           10574.837 sec
Mobility time:         1376.302 sec
Integration time:     10216.234 sec
Cross-slip time:          0.184 sec
Collision time:          33.157 sec
Topology time:           17.980 sec
Remesh time:              0.106 sec
Output time:             54.956 sec

Total time:           12496.720 sec

--------------------------------------------------
Step = 2890

Force time:           10610.014 sec
Mobility time:         1381.106 sec
Integration time:     10251.180 sec
Cross-slip time:          0.185 sec
Collision time:          33.272 sec
Topology time:           18.042 sec
Remesh time:              0.107 sec
Output time:             55.147 sec

Total time:           12538.614 sec

--------------------------------------------------
Step = 2900

Force time:           10643.514 sec
Mobility time:         1384.832 sec
Integration time:     10282.398 sec
Cross-slip time:          0.185 sec
Collision time:          33.386 sec
Topology time:           18.105 sec
Remesh time:              0.107 sec
Output time:             55.338 sec

Total time:           12577.703 sec

--------------------------------------------------
Step = 2910

Force time:           10681.316 sec
Mobility time:         1388.535 sec
Integration time:     10317.136 sec
Cross-slip time:          0.186 sec
Collision time:          33.502 sec
Topology time:           18.168 sec
Remesh time:              0.107 sec
Output time:             55.528 sec

Total time:           12621.223 sec

--------------------------------------------------
Step = 2920

Force time:           10718.576 sec
Mobility time:         1393.541 sec
Integration time:     10352.329 sec
Cross-slip time:          0.187 sec
Collision time:          33.617 sec
Topology time:           18.229 sec
Remesh time:              0.108 sec
Output time:             55.719 sec

Total time:           12665.439 sec

--------------------------------------------------
Step = 2930

Force time:           10756.559 sec
Mobility time:         1398.695 sec
Integration time:     10388.880 sec
Cross-slip time:          0.187 sec
Collision time:          33.732 sec
Topology time:           18.294 sec
Remesh time:              0.108 sec
Output time:             55.909 sec

Total time:           12710.872 sec
